Date,Station_ID,Basin_role,Area_km2,Observed_mm_day,Simulated_mm_day,Observed_m3s,Simulated_m3s
1990-08-11,GRDC_4123300,Humid regulated large basin,235770.5,0.30000007,0.4167931,818.64777,1137.3556
1990-08-12,GRDC_4123300,Humid regulated large basin,235770.5,0.43999994,0.37992072,1200.6829,1036.7372
1990-08-13,GRDC_4123300,Humid regulated large basin,235770.5,0.28999996,0.3570211,791.3592,974.24817
1990-08-14,GRDC_4123300,Humid regulated large basin,235770.5,0.34000003,0.36387956,927.80066,992.96375
1990-08-15,GRDC_4123300,Humid regulated large basin,235770.5,0.35000002,0.38354194,955.08887,1046.6189
1990-08-16,GRDC_4123300,Humid regulated large basin,235770.5,0.41999996,0.37237656,1146.1064,1016.1505
1990-08-17,GRDC_4123300,Humid regulated large basin,235770.5,0.21000004,0.3523146,573.0534,961.4049
1990-08-18,GRDC_4123300,Humid regulated large basin,235770.5,0.35000002,0.32190394,955.08887,878.4196
1990-08-19,GRDC_4123300,Humid regulated large basin,235770.5,0.26999998,0.31071162,736.7828,847.8777
1990-08-20,GRDC_4123300,Humid regulated large basin,235770.5,0.46000004,0.31799328,1255.2596,867.7481
1990-08-21,GRDC_4123300,Humid regulated large basin,235770.5,0.70000005,0.38596833,1910.1777,1053.2401
1990-08-22,GRDC_4123300,Humid regulated large basin,235770.5,0.62000006,0.5840761,1691.8718,1593.8416
1990-08-23,GRDC_4123300,Humid regulated large basin,235770.5,0.93,0.8534489,2537.8074,2328.9128
1990-08-24,GRDC_4123300,Humid regulated large basin,235770.5,1.23,1.0129185,3356.455,2764.0774
1990-08-25,GRDC_4123300,Humid regulated large basin,235770.5,1.03,1.0336704,2810.69,2820.7058
1990-08-26,GRDC_4123300,Humid regulated large basin,235770.5,0.88,0.9565747,2401.3662,2610.3252
1990-08-27,GRDC_4123300,Humid regulated large basin,235770.5,0.67,0.77970266,1828.3129,2127.6724
1990-08-28,GRDC_4123300,Humid regulated large basin,235770.5,0.46000004,0.6089086,1255.2596,1661.6051
1990-08-29,GRDC_4123300,Humid regulated large basin,235770.5,0.41999996,0.48980808,1146.1064,1336.6006
1990-08-30,GRDC_4123300,Humid regulated large basin,235770.5,0.70000005,0.4666804,1910.1777,1273.4893
1990-08-31,GRDC_4123300,Humid regulated large basin,235770.5,0.5899999,0.43256927,1610.0066,1180.4059
1990-09-01,GRDC_4123300,Humid regulated large basin,235770.5,0.5899999,0.41153443,1610.0066,1123.0055
1990-09-02,GRDC_4123300,Humid regulated large basin,235770.5,0.43999994,0.38141978,1200.6829,1040.8279
1990-09-03,GRDC_4123300,Humid regulated large basin,235770.5,0.28999996,0.34583735,791.3592,943.7297
1990-09-04,GRDC_4123300,Humid regulated large basin,235770.5,0.28999996,0.3276397,791.3592,894.0715
1990-09-05,GRDC_4123300,Humid regulated large basin,235770.5,0.27999997,0.31927967,764.071,871.2584
1990-09-06,GRDC_4123300,Humid regulated large basin,235770.5,0.33000004,0.30154896,900.51245,822.8744
1990-09-07,GRDC_4123300,Humid regulated large basin,235770.5,0.27999997,0.26788235,764.071,731.0041
1990-09-08,GRDC_4123300,Humid regulated large basin,235770.5,0.78000003,0.31681383,2128.4836,864.52954
1990-09-09,GRDC_4123300,Humid regulated large basin,235770.5,0.91,0.48210323,2483.231,1315.5754
1990-09-10,GRDC_4123300,Humid regulated large basin,235770.5,0.88,0.6850704,2401.3662,1869.4374
1990-09-11,GRDC_4123300,Humid regulated large basin,235770.5,0.83,0.7607142,2264.9248,2075.856
1990-09-12,GRDC_4123300,Humid regulated large basin,235770.5,1.09,0.86276543,2974.4194,2354.336
1990-09-13,GRDC_4123300,Humid regulated large basin,235770.5,0.99,0.91385084,2701.5369,2493.7393
1990-09-14,GRDC_4123300,Humid regulated large basin,235770.5,0.85,0.8945848,2319.5015,2441.1655
1990-09-15,GRDC_4123300,Humid regulated large basin,235770.5,0.74,1.0964005,2019.3307,2991.8853
1990-09-16,GRDC_4123300,Humid regulated large basin,235770.5,0.7699999,1.162705,2101.195,3172.8186
1990-09-17,GRDC_4123300,Humid regulated large basin,235770.5,0.71,1.1697509,1937.4658,3192.046
1990-09-18,GRDC_4123300,Humid regulated large basin,235770.5,0.81,1.1415575,2210.3484,3115.1108
1990-09-19,GRDC_4123300,Humid regulated large basin,235770.5,0.76,1.0066645,2073.9072,2747.0115
1990-09-20,GRDC_4123300,Humid regulated large basin,235770.5,0.8000001,0.88998437,2183.0603,2428.6118
1990-09-21,GRDC_4123300,Humid regulated large basin,235770.5,0.65,0.7687222,1773.7363,2097.7085
1990-09-22,GRDC_4123300,Humid regulated large basin,235770.5,0.71,0.8399856,1937.4658,2292.1738
1990-09-23,GRDC_4123300,Humid regulated large basin,235770.5,0.6,0.96891767,1637.2952,2644.0068
1990-09-24,GRDC_4123300,Humid regulated large basin,235770.5,0.78999996,1.1307393,2155.7717,3085.59
1990-09-25,GRDC_4123300,Humid regulated large basin,235770.5,0.68,1.1086813,1855.6012,3025.3975
1990-09-26,GRDC_4123300,Humid regulated large basin,235770.5,0.68,0.93309253,1855.6012,2546.2463
1990-09-27,GRDC_4123300,Humid regulated large basin,235770.5,0.62000006,0.71893024,1691.8718,1961.835
1990-09-28,GRDC_4123300,Humid regulated large basin,235770.5,0.64,0.6151957,1746.4481,1678.7615
1990-09-29,GRDC_4123300,Humid regulated large basin,235770.5,0.52,0.5506532,1418.989,1502.6364
1990-09-30,GRDC_4123300,Humid regulated large basin,235770.5,0.46000004,0.47297585,1255.2596,1290.6685
1990-10-01,GRDC_4123300,Humid regulated large basin,235770.5,0.48000002,0.4973433,1309.8362,1357.163
1990-10-02,GRDC_4123300,Humid regulated large basin,235770.5,0.5400001,0.5274986,1473.5658,1439.4515
1990-10-03,GRDC_4123300,Humid regulated large basin,235770.5,0.38,0.5437757,1036.9536,1483.8688
1990-10-04,GRDC_4123300,Humid regulated large basin,235770.5,0.60999995,0.5744533,1664.5833,1567.5826
1990-10-05,GRDC_4123300,Humid regulated large basin,235770.5,0.98,0.6920119,2674.2488,1888.3795
1990-10-06,GRDC_4123300,Humid regulated large basin,235770.5,0.82,0.8774334,2237.6367,2394.3623
1990-10-07,GRDC_4123300,Humid regulated large basin,235770.5,0.76,0.88443005,2073.9072,2413.455
1990-10-08,GRDC_4123300,Humid regulated large basin,235770.5,0.8000001,0.84073114,2183.0603,2294.2083
1990-10-09,GRDC_4123300,Humid regulated large basin,235770.5,0.64,0.73790145,1746.4481,2013.6041
1990-10-10,GRDC_4123300,Humid regulated large basin,235770.5,0.89,0.7787542,2428.6543,2125.084
1990-10-11,GRDC_4123300,Humid regulated large basin,235770.5,0.87,1.2667094,2374.078,3456.6287
1990-10-12,GRDC_4123300,Humid regulated large basin,235770.5,0.84,2.3857164,2292.2131,6510.203
1990-10-13,GRDC_4123300,Humid regulated large basin,235770.5,1.2,3.88727,3274.5903,10607.681
1990-10-14,GRDC_4123300,Humid regulated large basin,235770.5,1.69,4.5047755,4611.715,12292.745
1990-10-15,GRDC_4123300,Humid regulated large basin,235770.5,2.02,5.106189,5512.227,13933.896
1990-10-16,GRDC_4123300,Humid regulated large basin,235770.5,2.02,4.7171364,5512.227,12872.24
1990-10-17,GRDC_4123300,Humid regulated large basin,235770.5,1.69,4.1027474,4611.715,11195.681
1990-10-18,GRDC_4123300,Humid regulated large basin,235770.5,1.55,3.1653209,4229.6787,8637.607
1990-10-19,GRDC_4123300,Humid regulated large basin,235770.5,1.48,2.7184386,4038.6614,7418.144
1990-10-20,GRDC_4123300,Humid regulated large basin,235770.5,1.43,2.4492798,3902.22,6683.6562
1990-10-21,GRDC_4123300,Humid regulated large basin,235770.5,1.53,2.0728402,4175.1025,5656.4185
1990-10-22,GRDC_4123300,Humid regulated large basin,235770.5,1.65,1.8069531,4502.5615,4930.859
1990-10-23,GRDC_4123300,Humid regulated large basin,235770.5,1.69,1.8141559,4611.715,4950.5146
1990-10-24,GRDC_4123300,Humid regulated large basin,235770.5,1.69,2.3108287,4611.715,6305.8477
1990-10-25,GRDC_4123300,Humid regulated large basin,235770.5,1.93,2.546886,5266.6323,6950.007
1990-10-26,GRDC_4123300,Humid regulated large basin,235770.5,2.18,2.4671054,5948.839,6732.2993
1990-10-27,GRDC_4123300,Humid regulated large basin,235770.5,2.15,2.22518,5866.9746,6072.127
1990-10-28,GRDC_4123300,Humid regulated large basin,235770.5,1.87,1.9260539,5102.9033,5255.8643
1990-10-29,GRDC_4123300,Humid regulated large basin,235770.5,1.47,1.6103168,4011.373,4394.273
1990-10-30,GRDC_4123300,Humid regulated large basin,235770.5,1.17,1.3961486,3192.7253,3809.8455
1990-10-31,GRDC_4123300,Humid regulated large basin,235770.5,0.92,1.2612534,2510.5193,3441.74
1990-11-01,GRDC_4123300,Humid regulated large basin,235770.5,0.7699999,1.1016855,2101.195,3006.3071
1990-11-02,GRDC_4123300,Humid regulated large basin,235770.5,0.75,0.99670243,2046.6189,2719.8267
1990-11-03,GRDC_4123300,Humid regulated large basin,235770.5,0.67,0.90245914,1828.3129,2462.6533
1990-11-04,GRDC_4123300,Humid regulated large basin,235770.5,0.57,0.825653,1555.4303,2253.0627
1990-11-05,GRDC_4123300,Humid regulated large basin,235770.5,0.57,0.72885895,1555.4303,1988.9287
1990-11-06,GRDC_4123300,Humid regulated large basin,235770.5,0.51,0.7499348,1391.7008,2046.4409
1990-11-07,GRDC_4123300,Humid regulated large basin,235770.5,0.5500001,0.77641267,1500.854,2118.6943
1990-11-08,GRDC_4123300,Humid regulated large basin,235770.5,0.66,0.7789011,1801.0247,2125.4849
1990-11-09,GRDC_4123300,Humid regulated large basin,235770.5,0.53,0.7074688,1446.2772,1930.5587
1990-11-10,GRDC_4123300,Humid regulated large basin,235770.5,0.60999995,0.7544035,1664.5833,2058.6353
1990-11-11,GRDC_4123300,Humid regulated large basin,235770.5,0.87,1.0189569,2374.078,2780.5552
1990-11-12,GRDC_4123300,Humid regulated large basin,235770.5,1.21,1.245907,3301.8787,3399.8623
1990-11-13,GRDC_4123300,Humid regulated large basin,235770.5,1.3,1.2654085,3547.4727,3453.0786
1990-11-14,GRDC_4123300,Humid regulated large basin,235770.5,1.14,1.1832215,3110.8606,3228.8044
1990-11-15,GRDC_4123300,Humid regulated large basin,235770.5,1.0,1.0561914,2728.8252,2882.1619
1990-11-16,GRDC_4123300,Humid regulated large basin,235770.5,0.87,0.93256116,2374.078,2544.7964
1990-11-17,GRDC_4123300,Humid regulated large basin,235770.5,0.78999996,0.8598249,2155.7717,2346.3118
1990-11-18,GRDC_4123300,Humid regulated large basin,235770.5,0.73,0.79107076,1992.0425,2158.6938
1990-11-19,GRDC_4123300,Humid regulated large basin,235770.5,0.68,0.76117533,1855.6012,2077.1145
1990-11-20,GRDC_4123300,Humid regulated large basin,235770.5,0.65,0.68825465,1773.7363,1878.1266
1990-11-21,GRDC_4123300,Humid regulated large basin,235770.5,0.60999995,0.6163442,1664.5833,1681.8956
1990-11-22,GRDC_4123300,Humid regulated large basin,235770.5,0.56000006,0.58522904,1528.1423,1596.9878
1990-11-23,GRDC_4123300,Humid regulated large basin,235770.5,0.74,0.63092226,2019.3307,1721.6765
1990-11-24,GRDC_4123300,Humid regulated large basin,235770.5,0.98,0.7657831,2674.2488,2089.6882
1990-11-25,GRDC_4123300,Humid regulated large basin,235770.5,1.03,0.8587046,2810.69,2343.255
1990-11-26,GRDC_4123300,Humid regulated large basin,235770.5,0.99,0.8605509,2701.5369,2348.293
1990-11-27,GRDC_4123300,Humid regulated large basin,235770.5,0.89,0.7871502,2428.6543,2147.9954
1990-11-28,GRDC_4123300,Humid regulated large basin,235770.5,0.76,0.71281177,2073.9072,1945.1387
1990-11-29,GRDC_4123300,Humid regulated large basin,235770.5,0.67,0.7560466,1828.3129,2063.119
1990-11-30,GRDC_4123300,Humid regulated large basin,235770.5,0.70000005,0.781028,1910.1777,2131.2888
1990-12-01,GRDC_4123300,Humid regulated large basin,235770.5,0.66,0.77651393,1801.0247,2118.9707
1990-12-02,GRDC_4123300,Humid regulated large basin,235770.5,0.58,0.677435,1582.7186,1848.6017
1990-12-03,GRDC_4123300,Humid regulated large basin,235770.5,0.83,0.714136,2264.9248,1948.7523
1990-12-04,GRDC_4123300,Humid regulated large basin,235770.5,1.5,1.0811266,4093.2378,2950.2053
1990-12-05,GRDC_4123300,Humid regulated large basin,235770.5,1.97,1.6868793,5375.7856,4603.1987
1990-12-06,GRDC_4123300,Humid regulated large basin,235770.5,2.18,2.2659175,5948.839,6183.293
1990-12-07,GRDC_4123300,Humid regulated large basin,235770.5,2.28,2.2305765,6221.721,6086.8535
1990-12-08,GRDC_4123300,Humid regulated large basin,235770.5,2.08,2.0070143,5675.956,5476.791
1990-12-09,GRDC_4123300,Humid regulated large basin,235770.5,1.56,1.7573216,4256.9673,4795.4233
1990-12-10,GRDC_4123300,Humid regulated large basin,235770.5,1.25,1.421837,3411.0315,3879.9446
1990-12-11,GRDC_4123300,Humid regulated large basin,235770.5,1.09,1.2102661,2974.4194,3302.6047
1990-12-12,GRDC_4123300,Humid regulated large basin,235770.5,1.04,1.0508153,2837.978,2867.4915
1990-12-13,GRDC_4123300,Humid regulated large basin,235770.5,0.99,0.9105683,2701.5369,2484.7817
1990-12-14,GRDC_4123300,Humid regulated large basin,235770.5,0.95,0.8232357,2592.3838,2246.4663
1990-12-15,GRDC_4123300,Humid regulated large basin,235770.5,0.9,0.78459543,2455.9426,2141.0237
1990-12-16,GRDC_4123300,Humid regulated large basin,235770.5,1.01,1.0081906,2756.1135,2751.176
1990-12-17,GRDC_4123300,Humid regulated large basin,235770.5,1.39,1.3491238,3793.067,3681.5232
1990-12-18,GRDC_4123300,Humid regulated large basin,235770.5,2.46,2.3562791,6712.91,6429.874
1990-12-19,GRDC_4123300,Humid regulated large basin,235770.5,3.9699998,4.0373354,10833.436,11017.183
1990-12-20,GRDC_4123300,Humid regulated large basin,235770.5,4.44,5.475258,12115.984,14941.021
1990-12-21,GRDC_4123300,Humid regulated large basin,235770.5,4.62,5.9947286,12607.172,16358.566
1990-12-22,GRDC_4123300,Humid regulated large basin,235770.5,4.67,5.2640543,12743.614,14364.684
1990-12-23,GRDC_4123300,Humid regulated large basin,235770.5,4.83,5.470537,13180.226,14928.14
1990-12-24,GRDC_4123300,Humid regulated large basin,235770.5,4.98,5.9086466,13589.55,16123.664
1990-12-25,GRDC_4123300,Humid regulated large basin,235770.5,4.93,6.0391645,13453.107,16479.824
1990-12-26,GRDC_4123300,Humid regulated large basin,235770.5,4.72,5.6776805,12880.055,15493.397
1990-12-27,GRDC_4123300,Humid regulated large basin,235770.5,4.62,5.5067053,12607.172,15026.836
1990-12-28,GRDC_4123300,Humid regulated large basin,235770.5,4.46,5.2160187,12170.561,14233.604
1990-12-29,GRDC_4123300,Humid regulated large basin,235770.5,4.67,4.8705497,12743.614,13290.879
1990-12-30,GRDC_4123300,Humid regulated large basin,235770.5,4.93,5.089953,13453.107,13889.592
1990-12-31,GRDC_4123300,Humid regulated large basin,235770.5,5.1900005,5.966336,14162.6045,16281.087
1991-01-01,GRDC_4123300,Humid regulated large basin,235770.5,5.45,6.774514,14872.097,18486.465
1991-01-02,GRDC_4123300,Humid regulated large basin,235770.5,5.47,6.6868377,14926.673,18247.21
1991-01-03,GRDC_4123300,Humid regulated large basin,235770.5,5.5,6.8289967,15008.539,18635.139
1991-01-04,GRDC_4123300,Humid regulated large basin,235770.5,5.55,6.53945,15144.98,17845.016
1991-01-05,GRDC_4123300,Humid regulated large basin,235770.5,5.47,5.7938814,14926.673,15810.489
1991-01-06,GRDC_4123300,Humid regulated large basin,235770.5,5.01,5.158371,13671.415,14076.293
1991-01-07,GRDC_4123300,Humid regulated large basin,235770.5,4.93,4.6714306,13453.107,12747.518
1991-01-08,GRDC_4123300,Humid regulated large basin,235770.5,4.67,4.426983,12743.614,12080.463
1991-01-09,GRDC_4123300,Humid regulated large basin,235770.5,4.42,4.2577395,12061.407,11618.627
1991-01-10,GRDC_4123300,Humid regulated large basin,235770.5,4.24,3.9499063,11570.218,10778.604
1991-01-11,GRDC_4123300,Humid regulated large basin,235770.5,4.12,3.912922,11242.76,10677.68
1991-01-12,GRDC_4123300,Humid regulated large basin,235770.5,3.9699998,4.0113173,10833.436,10946.184
1991-01-13,GRDC_4123300,Humid regulated large basin,235770.5,3.83,4.0924683,10451.4,11167.631
1991-01-14,GRDC_4123300,Humid regulated large basin,235770.5,3.7799997,4.2454057,10314.959,11584.97
1991-01-15,GRDC_4123300,Humid regulated large basin,235770.5,3.7999997,4.2469225,10369.535,11589.109
1991-01-16,GRDC_4123300,Humid regulated large basin,235770.5,3.6599998,4.1737385,9987.5,11389.402
1991-01-17,GRDC_4123300,Humid regulated large basin,235770.5,3.7999997,3.946529,10369.535,10769.388
1991-01-18,GRDC_4123300,Humid regulated large basin,235770.5,3.36,3.7584085,9168.853,10256.04
1991-01-19,GRDC_4123300,Humid regulated large basin,235770.5,3.19,3.5760384,8704.952,9758.384
1991-01-20,GRDC_4123300,Humid regulated large basin,235770.5,3.26,3.342702,8895.97,9121.649
1991-01-21,GRDC_4123300,Humid regulated large basin,235770.5,3.36,3.0973203,9168.853,8452.046
1991-01-22,GRDC_4123300,Humid regulated large basin,235770.5,3.15,3.020392,8595.8,8242.122
1991-01-23,GRDC_4123300,Humid regulated large basin,235770.5,2.81,2.8147779,7667.9985,7681.0366
1991-01-24,GRDC_4123300,Humid regulated large basin,235770.5,2.5,2.616528,6822.063,7140.048
1991-01-25,GRDC_4123300,Humid regulated large basin,235770.5,2.25,2.4156504,6139.8564,6591.8877
1991-01-26,GRDC_4123300,Humid regulated large basin,235770.5,2.01,2.2772179,5484.9385,6214.1294
1991-01-27,GRDC_4123300,Humid regulated large basin,235770.5,1.69,2.0390248,4611.715,5564.142
1991-01-28,GRDC_4123300,Humid regulated large basin,235770.5,1.59,1.8733047,4338.832,5111.921
1991-01-29,GRDC_4123300,Humid regulated large basin,235770.5,1.53,1.7517879,4175.1025,4780.3228
1991-01-30,GRDC_4123300,Humid regulated large basin,235770.5,1.63,1.5628842,4447.985,4264.838
1991-01-31,GRDC_4123300,Humid regulated large basin,235770.5,1.87,1.5944662,5102.9033,4351.0195
1991-02-01,GRDC_4123300,Humid regulated large basin,235770.5,1.99,1.6835089,5430.3623,4594.0015
1991-02-02,GRDC_4123300,Humid regulated large basin,235770.5,2.25,1.6943536,6139.8564,4623.5947
1991-02-03,GRDC_4123300,Humid regulated large basin,235770.5,2.43,1.6480037,6631.0454,4497.114
1991-02-04,GRDC_4123300,Humid regulated large basin,235770.5,2.25,1.5644704,6139.8564,4269.1665
1991-02-05,GRDC_4123300,Humid regulated large basin,235770.5,1.92,1.4874146,5239.344,4058.8945
1991-02-06,GRDC_4123300,Humid regulated large basin,235770.5,2.11,1.4358399,5757.821,3918.156
1991-02-07,GRDC_4123300,Humid regulated large basin,235770.5,3.09,1.5424765,8432.069,4209.149
1991-02-08,GRDC_4123300,Humid regulated large basin,235770.5,3.63,1.9122475,9905.636,5218.1895
1991-02-09,GRDC_4123300,Humid regulated large basin,235770.5,3.81,2.391217,10396.824,6525.2134
1991-02-10,GRDC_4123300,Humid regulated large basin,235770.5,3.87,2.609558,10560.553,7121.028
1991-02-11,GRDC_4123300,Humid regulated large basin,235770.5,3.63,2.6009884,9905.636,7097.6426
1991-02-12,GRDC_4123300,Humid regulated large basin,235770.5,2.75,2.4099503,7504.2695,6576.333
1991-02-13,GRDC_4123300,Humid regulated large basin,235770.5,2.37,2.2502034,6467.3154,6140.4116
1991-02-14,GRDC_4123300,Humid regulated large basin,235770.5,2.26,2.1124628,6167.145,5764.5415
1991-02-15,GRDC_4123300,Humid regulated large basin,235770.5,2.52,2.2503953,6876.6396,6140.9355
1991-02-16,GRDC_4123300,Humid regulated large basin,235770.5,2.72,2.5587692,7422.405,6982.434
1991-02-17,GRDC_4123300,Humid regulated large basin,235770.5,2.93,2.6940632,7995.458,7351.6274
1991-02-18,GRDC_4123300,Humid regulated large basin,235770.5,2.86,2.6626492,7804.44,7265.9043
1991-02-19,GRDC_4123300,Humid regulated large basin,235770.5,2.78,2.9288132,7586.134,7992.219
1991-02-20,GRDC_4123300,Humid regulated large basin,235770.5,2.8,3.5770903,7640.7104,9761.254
1991-02-21,GRDC_4123300,Humid regulated large basin,235770.5,3.01,4.4965057,8213.764,12270.178
1991-02-22,GRDC_4123300,Humid regulated large basin,235770.5,3.4,5.061297,9278.006,13811.395
1991-02-23,GRDC_4123300,Humid regulated large basin,235770.5,3.6999998,5.2137513,10096.652,14227.416
1991-02-24,GRDC_4123300,Humid regulated large basin,235770.5,3.65,4.918703,9960.212,13422.281
1991-02-25,GRDC_4123300,Humid regulated large basin,235770.5,3.23,4.353044,8814.105,11878.696
1991-02-26,GRDC_4123300,Humid regulated large basin,235770.5,2.76,3.808703,7531.5576,10393.284
1991-02-27,GRDC_4123300,Humid regulated large basin,235770.5,2.27,3.1007228,6194.433,8461.33
1991-02-28,GRDC_4123300,Humid regulated large basin,235770.5,1.84,2.5222213,5021.0386,6882.701
1991-03-01,GRDC_4123300,Humid regulated large basin,235770.5,1.59,2.1280847,4338.832,5807.171
1991-03-02,GRDC_4123300,Humid regulated large basin,235770.5,1.36,1.778357,3711.2024,4852.8257
1991-03-03,GRDC_4123300,Humid regulated large basin,235770.5,1.23,1.5560944,3356.455,4246.3096
1991-03-04,GRDC_4123300,Humid regulated large basin,235770.5,1.21,1.7382227,3301.8787,4743.306
1991-03-05,GRDC_4123300,Humid regulated large basin,235770.5,1.53,2.05702,4175.1025,5613.248
1991-03-06,GRDC_4123300,Humid regulated large basin,235770.5,1.99,2.4229996,5430.3623,6611.9424
1991-03-07,GRDC_4123300,Humid regulated large basin,235770.5,2.59,2.859295,7067.657,7802.516
1991-03-08,GRDC_4123300,Humid regulated large basin,235770.5,3.11,3.1160433,8486.646,8503.138
1991-03-09,GRDC_4123300,Humid regulated large basin,235770.5,3.52,3.4010086,9605.465,9280.758
1991-03-10,GRDC_4123300,Humid regulated large basin,235770.5,3.6399999,3.3945348,9932.924,9263.092
1991-03-11,GRDC_4123300,Humid regulated large basin,235770.5,3.4099998,3.1354513,9305.294,8556.099
1991-03-12,GRDC_4123300,Humid regulated large basin,235770.5,2.96,2.8562286,8077.3228,7794.1484
1991-03-13,GRDC_4123300,Humid regulated large basin,235770.5,2.78,2.5082233,7586.134,6844.503
1991-03-14,GRDC_4123300,Humid regulated large basin,235770.5,3.07,2.2218928,8377.493,6063.157
1991-03-15,GRDC_4123300,Humid regulated large basin,235770.5,3.03,2.2555652,8268.34,6155.043
1991-03-16,GRDC_4123300,Humid regulated large basin,235770.5,3.0,2.3180387,8186.4756,6325.5225
1991-03-17,GRDC_4123300,Humid regulated large basin,235770.5,3.01,2.2340708,8213.764,6096.3887
1991-03-18,GRDC_4123300,Humid regulated large basin,235770.5,2.87,2.1046898,7831.728,5743.3306
1991-03-19,GRDC_4123300,Humid regulated large basin,235770.5,2.71,2.059415,7395.116,5619.7837
1991-03-20,GRDC_4123300,Humid regulated large basin,235770.5,2.52,2.0282023,6876.6396,5534.6094
1991-03-21,GRDC_4123300,Humid regulated large basin,235770.5,2.52,1.9693232,6876.6396,5373.9385
1991-03-22,GRDC_4123300,Humid regulated large basin,235770.5,2.72,1.8294659,7422.405,4992.2925
1991-03-23,GRDC_4123300,Humid regulated large basin,235770.5,3.63,2.0669003,9905.636,5640.2095
1991-03-24,GRDC_4123300,Humid regulated large basin,235770.5,4.24,2.3794394,11570.218,6493.074
1991-03-25,GRDC_4123300,Humid regulated large basin,235770.5,4.32,2.742488,11788.525,7483.77
1991-03-26,GRDC_4123300,Humid regulated large basin,235770.5,4.31,2.8177676,11761.236,7689.1953
1991-03-27,GRDC_4123300,Humid regulated large basin,235770.5,4.4,2.7525585,12006.831,7511.251
1991-03-28,GRDC_4123300,Humid regulated large basin,235770.5,4.12,2.655571,11242.76,7246.589
1991-03-29,GRDC_4123300,Humid regulated large basin,235770.5,3.6999998,2.6741886,10096.652,7297.393
1991-03-30,GRDC_4123300,Humid regulated large basin,235770.5,3.36,2.7474155,9168.853,7497.217
1991-03-31,GRDC_4123300,Humid regulated large basin,235770.5,2.91,2.7836747,7940.8813,7596.1616
1991-04-01,GRDC_4123300,Humid regulated large basin,235770.5,2.67,2.8295298,7285.9634,7721.292
1991-04-02,GRDC_4123300,Humid regulated large basin,235770.5,2.61,2.733715,7122.2334,7459.8306
1991-04-03,GRDC_4123300,Humid regulated large basin,235770.5,2.43,2.6380167,6631.0454,7198.6865
1991-04-04,GRDC_4123300,Humid regulated large basin,235770.5,2.02,2.4098024,5512.227,6575.9297
1991-04-05,GRDC_4123300,Humid regulated large basin,235770.5,1.6,2.1000514,4366.1206,5730.6733
1991-04-06,GRDC_4123300,Humid regulated large basin,235770.5,1.29,1.8703444,3520.1843,5103.843
1991-04-07,GRDC_4123300,Humid regulated large basin,235770.5,1.16,1.65684,3165.4373,4521.2266
1991-04-08,GRDC_4123300,Humid regulated large basin,235770.5,1.09,1.5018964,2974.4194,4098.4126
1991-04-09,GRDC_4123300,Humid regulated large basin,235770.5,1.1,1.4337673,3001.7078,3912.5005
1991-04-10,GRDC_4123300,Humid regulated large basin,235770.5,1.2,1.4662338,3274.5903,4001.096
1991-04-11,GRDC_4123300,Humid regulated large basin,235770.5,1.46,1.5188711,3984.085,4144.7334
1991-04-12,GRDC_4123300,Humid regulated large basin,235770.5,1.52,1.6364284,4147.8145,4465.527
1991-04-13,GRDC_4123300,Humid regulated large basin,235770.5,1.78,1.5383607,4857.3086,4197.9175
1991-04-14,GRDC_4123300,Humid regulated large basin,235770.5,2.3,1.6725266,6276.298,4564.0327
1991-04-15,GRDC_4123300,Humid regulated large basin,235770.5,2.63,2.1487522,7176.8105,5863.5693
1991-04-16,GRDC_4123300,Humid regulated large basin,235770.5,3.12,2.7862017,8513.935,7603.0576
1991-04-17,GRDC_4123300,Humid regulated large basin,235770.5,3.58,3.1683323,9769.194,8645.825
1991-04-18,GRDC_4123300,Humid regulated large basin,235770.5,3.6999998,3.0827122,10096.652,8412.183
1991-04-19,GRDC_4123300,Humid regulated large basin,235770.5,3.49,3.001267,9523.6,8189.933
1991-04-20,GRDC_4123300,Humid regulated large basin,235770.5,2.98,2.9321742,8131.899,8001.3906
1991-04-21,GRDC_4123300,Humid regulated large basin,235770.5,2.54,2.8729131,6931.216,7839.6777
1991-04-22,GRDC_4123300,Humid regulated large basin,235770.5,2.05,2.7835107,5594.0913,7595.714
1991-04-23,GRDC_4123300,Humid regulated large basin,235770.5,1.81,2.4234211,4939.1733,6613.093
1991-04-24,GRDC_4123300,Humid regulated large basin,235770.5,1.64,2.0512211,4475.2734,5597.424
1991-04-25,GRDC_4123300,Humid regulated large basin,235770.5,1.47,1.8629217,4011.373,5083.588
1991-04-26,GRDC_4123300,Humid regulated large basin,235770.5,1.44,1.6669815,3929.5085,4548.901
1991-04-27,GRDC_4123300,Humid regulated large basin,235770.5,1.32,1.4999623,3602.0493,4093.135
1991-04-28,GRDC_4123300,Humid regulated large basin,235770.5,1.21,1.3731447,3301.8787,3747.072
1991-04-29,GRDC_4123300,Humid regulated large basin,235770.5,1.08,1.2679682,2947.1313,3460.0635
1991-04-30,GRDC_4123300,Humid regulated large basin,235770.5,1.02,1.2042465,2783.4016,3286.1782
1991-05-01,GRDC_4123300,Humid regulated large basin,235770.5,0.93,1.2925314,2537.8074,3527.0923
1991-05-02,GRDC_4123300,Humid regulated large basin,235770.5,0.94,1.4522624,2565.0957,3962.9702
1991-05-03,GRDC_4123300,Humid regulated large basin,235770.5,0.94,1.4273396,2565.0957,3894.9602
